GEOID,NAME,variable,estimate,moe,High_Error
2272415,"Springfield town, Louisiana",B01001_001,464,211,TRUE
2272485,"Springhill city, Louisiana",B01001_001,4740,18,FALSE
2272800,"Stanley village, Louisiana",B01001_001,110,57,TRUE
2272975,"Starks CDP, Louisiana",B01001_001,256,180,TRUE
2273010,"Start CDP, Louisiana",B01001_001,924,269,FALSE
2273255,"Sterlington town, Louisiana",B01001_001,2093,462,FALSE
2273395,"Stonewall town, Louisiana",B01001_001,2334,18,FALSE
2273570,"Sugartown CDP, Louisiana",B01001_001,0,14,TRUE
2273640,"Sulphur city, Louisiana",B01001_001,21286,33,FALSE
2273955,"Sun village, Louisiana",B01001_001,538,238,TRUE
2274060,"Sunset town, Louisiana",B01001_001,3006,22,FALSE
2274235,"Supreme CDP, Louisiana",B01001_001,597,277,TRUE
2274340,"Swartz CDP, Louisiana",B01001_001,4803,739,FALSE
2274550,"Taft CDP, Louisiana",B01001_001,87,118,TRUE
2274690,"Tallulah city, Louisiana",B01001_001,6290,13,FALSE
2274760,"Tangipahoa village, Louisiana",B01001_001,638,301,TRUE
2275180,"Terrytown CDP, Louisiana",B01001_001,26105,2146,FALSE
2275425,"Thibodaux city, Louisiana",B01001_001,15738,32,FALSE
2275670,"Tickfaw village, Louisiana",B01001_001,857,358,TRUE
2275740,"Timberlane CDP, Louisiana",B01001_001,10912,1232,FALSE
2276440,"Triumph CDP, Louisiana",B01001_001,220,167,TRUE
2276475,"Trout CDP, Louisiana",B01001_001,168,193,TRUE
2276615,"Tullos town, Louisiana",B01001_001,288,98,TRUE
2276685,"Turkey Creek village, Louisiana",B01001_001,374,125,TRUE
2277035,"Union CDP, Louisiana",B01001_001,511,181,TRUE
2277490,"Urania town, Louisiana",B01001_001,1219,160,FALSE
2277910,"Varnado village, Louisiana",B01001_001,328,155,TRUE
2278015,"Venice CDP, Louisiana",B01001_001,194,155,TRUE
2278050,"Ventress CDP, Louisiana",B01001_001,1230,392,FALSE
2278470,"Vidalia town, Louisiana",B01001_001,3994,20,FALSE
2278540,"Vienna town, Louisiana",B01001_001,587,220,TRUE
2278545,"Vienna Bend CDP, Louisiana",B01001_001,1666,524,FALSE
2278680,"Village St. George CDP, Louisiana",B01001_001,8919,1565,FALSE
2278715,"Ville Platte city, Louisiana",B01001_001,6364,19,FALSE
2278820,"Vinton town, Louisiana",B01001_001,3314,19,FALSE
2278855,"Violet CDP, Louisiana",B01001_001,4748,638,FALSE
2278890,"Vivian town, Louisiana",B01001_001,3086,28,FALSE
2279100,"Waggaman CDP, Louisiana",B01001_001,10706,1691,FALSE
2279240,"Walker town, Louisiana",B01001_001,6359,19,FALSE
2279275,"Wallace CDP, Louisiana",B01001_001,1485,575,TRUE
2279310,"Wallace Ridge CDP, Louisiana",B01001_001,747,323,TRUE
2279870,"Washington town, Louisiana",B01001_001,819,288,TRUE
2279940,"Waterproof town, Louisiana",B01001_001,604,211,TRUE
2280010,"Watson CDP, Louisiana",B01001_001,1445,659,TRUE
2280360,"Welcome CDP, Louisiana",B01001_001,832,306,TRUE
2280430,"Welsh town, Louisiana",B01001_001,3336,18,FALSE
2280815,"Westlake city, Louisiana",B01001_001,4847,23,FALSE
2280920,"Westminster CDP, Louisiana",B01001_001,2907,504,FALSE
2280955,"West Monroe city, Louisiana",B01001_001,12987,43,FALSE
2281165,"Westwego city, Louisiana",B01001_001,8466,19,FALSE
2281375,"White Castle town, Louisiana",B01001_001,2394,488,FALSE
2282215,"Wilson village, Louisiana",B01001_001,715,271,TRUE
2282460,"Winnfield city, Louisiana",B01001_001,4124,19,FALSE
2282495,"Winnsboro city, Louisiana",B01001_001,4823,12,FALSE
2282565,"Wisner town, Louisiana",B01001_001,886,207,FALSE
2283002,"Woodmere CDP, Louisiana",B01001_001,11661,1163,FALSE
2283125,"Woodworth town, Louisiana",B01001_001,2406,478,FALSE
2283335,"Youngsville city, Louisiana",B01001_001,15990,23,FALSE
2283405,"Zachary city, Louisiana",B01001_001,19401,26,FALSE
2283685,"Zwolle town, Louisiana",B01001_001,1860,240,FALSE
2300695,"Alfred CDP, Maine",B01001_001,850,221,FALSE
2301360,"Anson CDP, Maine",B01001_001,837,222,FALSE
2301675,"Ashland CDP, Maine",B01001_001,663,190,FALSE
2302060,"Auburn city, Maine",B01001_001,24038,23,FALSE
2302100,"Augusta city, Maine",B01001_001,18938,25,FALSE
2302795,"Bangor city, Maine",B01001_001,31705,30,FALSE
2302830,"Bar Harbor CDP, Maine",B01001_001,2154,346,FALSE
2303355,"Bath city, Maine",B01001_001,8775,26,FALSE
2303950,"Belfast city, Maine",B01001_001,6953,33,FALSE
2304685,"Berwick CDP, Maine",B01001_001,2050,634,FALSE
2304790,"Bethel CDP, Maine",B01001_001,561,189,TRUE
2304860,"Biddeford city, Maine",B01001_001,22438,26,FALSE
2304965,"Bingham CDP, Maine",B01001_001,625,112,FALSE
2305350,"Blaine CDP, Maine",B01001_001,254,99,TRUE
2305665,"Blue Hill CDP, Maine",B01001_001,950,308,FALSE
2306085,"Boothbay Harbor CDP, Maine",B01001_001,982,197,FALSE
2306330,"Bowdoinham CDP, Maine",B01001_001,766,320,TRUE
2306645,"Bradley CDP, Maine",B01001_001,884,248,FALSE
2306925,"Brewer city, Maine",B01001_001,9633,61,FALSE
2307135,"Bridgton CDP, Maine",B01001_001,1514,427,FALSE
2308360,"Brownville Junction CDP, Maine",B01001_001,476,148,FALSE
2308395,"Brunswick CDP, Maine",B01001_001,16725,563,FALSE
2308780,"Bucksport CDP, Maine",B01001_001,2947,497,FALSE
2309585,"Calais city, Maine",B01001_001,3078,21,FALSE
2309690,"Camden CDP, Maine",B01001_001,3644,455,FALSE
2310320,"Cape Neddick CDP, Maine",B01001_001,2462,440,FALSE
2310565,"Caribou city, Maine",B01001_001,7454,38,FALSE
2311090,"Casco CDP, Maine",B01001_001,771,271,TRUE
2311230,"Castine CDP, Maine",B01001_001,923,117,FALSE
2312770,"Chisholm CDP, Maine",B01001_001,1074,427,TRUE
2313435,"Clinton CDP, Maine",B01001_001,1436,369,FALSE
2314275,"Corinna CDP, Maine",B01001_001,556,219,TRUE
2314450,"Cornish CDP, Maine",B01001_001,1115,396,TRUE
2314800,"Cousins Island CDP, Maine",B01001_001,504,200,TRUE
2315500,"Cumberland Center CDP, Maine",B01001_001,2913,605,FALSE
2316200,"Damariscotta CDP, Maine",B01001_001,1267,291,FALSE
2316375,"Danforth CDP, Maine",B01001_001,474,133,FALSE
2317495,"Dexter CDP, Maine",B01001_001,1745,368,FALSE
2317705,"Dixfield CDP, Maine",B01001_001,1512,290,FALSE
2318230,"Dover-Foxcroft CDP, Maine",B01001_001,2836,355,FALSE
2318965,"Dunstan CDP, Maine",B01001_001,1722,540,FALSE
2319385,"Eagle Lake CDP, Maine",B01001_001,383,86,FALSE
2321065,"East Millinocket CDP, Maine",B01001_001,1541,257,FALSE
2321730,"Eastport city, Maine",B01001_001,1211,129,FALSE
2323200,"Ellsworth city, Maine",B01001_001,8478,22,FALSE
2324285,"Fairfield CDP, Maine",B01001_001,2647,530,FALSE
2324480,"Falmouth CDP, Maine",B01001_001,1620,297,FALSE
2324530,"Falmouth Foreside CDP, Maine",B01001_001,2022,367,FALSE
2324635,"Farmingdale CDP, Maine",B01001_001,2264,367,FALSE
2324740,"Farmington CDP, Maine",B01001_001,4318,444,FALSE
2325580,"Fort Fairfield CDP, Maine",B01001_001,1566,345,FALSE
2325720,"Fort Kent CDP, Maine",B01001_001,2515,290,FALSE
2326490,"Freeport CDP, Maine",B01001_001,1848,504,FALSE
2326875,"Fryeburg CDP, Maine",B01001_001,1503,354,FALSE
2327085,"Gardiner city, Maine",B01001_001,5994,22,FALSE
2328205,"Gorham CDP, Maine",B01001_001,7050,768,FALSE
2328555,"Grand Isle CDP, Maine",B01001_001,222,68,FALSE
2328835,"Gray CDP, Maine",B01001_001,786,480,TRUE
2329220,"Greene CDP, Maine",B01001_001,950,321,TRUE
2329500,"Greenville CDP, Maine",B01001_001,972,300,FALSE
2330060,"Guilford CDP, Maine",B01001_001,539,151,FALSE
2330550,"Hallowell city, Maine",B01001_001,2558,15,FALSE
2330760,"Hampden CDP, Maine",B01001_001,4466,678,FALSE
2331705,"Hartland CDP, Maine",B01001_001,603,152,FALSE
2333945,"Houlton CDP, Maine",B01001_001,4918,239,FALSE
2334225,"Howland CDP, Maine",B01001_001,1126,269,FALSE
2335030,"Island Falls CDP, Maine",B01001_001,342,104,FALSE
2335975,"Jonesport CDP, Maine",B01001_001,723,152,FALSE
2336500,"Kennebunk CDP, Maine",B01001_001,6000,607,FALSE
2336710,"Kennebunkport CDP, Maine",B01001_001,1318,369,FALSE
2336885,"Kezar Falls CDP, Maine",B01001_001,791,224,FALSE
2336990,"Kingfield CDP, Maine",B01001_001,601,149,FALSE
2337235,"Kittery CDP, Maine",B01001_001,5197,474,FALSE
2337375,"Kittery Point CDP, Maine",B01001_001,1017,432,TRUE
2337795,"Lake Arrowhead CDP, Maine",B01001_001,2896,702,FALSE
2338740,"Lewiston city, Maine",B01001_001,37577,26,FALSE
2339265,"Limestone CDP, Maine",B01001_001,1165,247,FALSE
2339440,"Lincoln CDP, Maine",B01001_001,2521,478,FALSE
2340000,"Lisbon CDP, Maine",B01001_001,3470,648,FALSE
2340105,"Lisbon Falls CDP, Maine",B01001_001,4177,455,FALSE
2340350,"Little Falls CDP, Maine",B01001_001,891,454,TRUE
2340470,"Littlejohn Island CDP, Maine",B01001_001,58,44,TRUE
2340735,"Livermore Falls CDP, Maine",B01001_001,1765,455,FALSE
2341575,"Lubec CDP, Maine",B01001_001,297,109,TRUE
2341925,"Machias CDP, Maine",B01001_001,1331,176,FALSE
2342485,"Madawaska CDP, Maine",B01001_001,2726,328,FALSE
2342625,"Madison CDP, Maine",B01001_001,2100,609,FALSE
2343220,"Mapleton CDP, Maine",B01001_001,671,169,FALSE
2343675,"Mars Hill CDP, Maine",B01001_001,954,177,FALSE
2344235,"Mattawamkeag CDP, Maine",B01001_001,431,133,FALSE
2344620,"Mechanic Falls CDP, Maine",B01001_001,2286,439,FALSE
2345250,"Mexico CDP, Maine",B01001_001,1833,354,FALSE
2345565,"Milbridge CDP, Maine",B01001_001,481,170,TRUE
2345635,"Milford CDP, Maine",B01001_001,2270,305,FALSE
2345845,"Millinocket CDP, Maine",B01001_001,4136,16,FALSE
2345985,"Milo CDP, Maine",B01001_001,1409,210,FALSE
2348050,"Naples CDP, Maine",B01001_001,443,194,TRUE
2348610,"Newcastle CDP, Maine",B01001_001,680,251,TRUE
2349100,"Newport CDP, Maine",B01001_001,1485,306,FALSE
2349800,"Norridgewock CDP, Maine",B01001_001,1099,310,FALSE
2349975,"North Anson CDP, Maine",B01001_001,462,176,TRUE
2350290,"North Berwick CDP, Maine",B01001_001,1806,365,FALSE
2351095,"Northeast Harbor CDP, Maine",B01001_001,398,189,TRUE
2353685,"North Windham CDP, Maine",B01001_001,5525,634,FALSE
2353965,"Norway CDP, Maine",B01001_001,2698,410,FALSE
2354350,"Oakfield CDP, Maine",B01001_001,427,119,FALSE
2354490,"Oak Hill CDP, Maine",B01001_001,5400,875,FALSE
2354525,"Oakland CDP, Maine",B01001_001,2519,633,FALSE
2355120,"Old Orchard Beach CDP, Maine",B01001_001,9040,22,FALSE
2355225,"Old Town city, Maine",B01001_001,7458,21,FALSE
2355575,"Orono CDP, Maine",B01001_001,10116,250,FALSE
2356240,"Oxford CDP, Maine",B01001_001,1100,369,TRUE
2357115,"Patten CDP, Maine",B01001_001,380,106,FALSE
2358970,"Pittsfield CDP, Maine",B01001_001,3148,214,FALSE
2360545,"Portland city, Maine",B01001_001,68280,47,FALSE
2360825,"Presque Isle city, Maine",B01001_001,8772,23,FALSE
2361735,"Randolph CDP, Maine",B01001_001,1522,293,FALSE
2361805,"Rangeley CDP, Maine",B01001_001,568,132,FALSE
2362610,"Richmond CDP, Maine",B01001_001,1835,298,FALSE
2363590,"Rockland city, Maine",B01001_001,6986,15,FALSE
2364255,"Rumford CDP, Maine",B01001_001,3922,510,FALSE
2364535,"Sabattus CDP, Maine",B01001_001,621,293,TRUE
2364675,"Saco city, Maine",B01001_001,20446,27,FALSE
2365725,"Sanford city, Maine",B01001_001,21986,27,FALSE
2366600,"Searsport CDP, Maine",B01001_001,1053,251,FALSE
2368875,"Skowhegan CDP, Maine",B01001_001,6270,449,FALSE
2369995,"South Berwick CDP, Maine",B01001_001,3453,611,FALSE
2370660,"South Eliot CDP, Maine",B01001_001,3686,553,FALSE
2371780,"South Paris CDP, Maine",B01001_001,2208,471,FALSE
2371990,"South Portland city, Maine",B01001_001,26656,24,FALSE
2372830,"Southwest Harbor CDP, Maine",B01001_001,526,213,TRUE
2372900,"South Windham CDP, Maine",B01001_001,834,194,FALSE
2373635,"Standish CDP, Maine",B01001_001,282,143,TRUE
2373985,"Steep Falls CDP, Maine",B01001_001,2087,709,TRUE
2376330,"Thomaston CDP, Maine",B01001_001,2101,234,FALSE
2376925,"Topsham CDP, Maine",B01001_001,6813,423,FALSE
2377765,"Turner CDP, Maine",B01001_001,541,241,TRUE
2378220,"Unity CDP, Maine",B01001_001,291,106,TRUE
2378535,"Van Buren CDP, Maine",B01001_001,1682,284,FALSE
2378640,"Vanceboro CDP, Maine",B01001_001,154,58,TRUE
2378815,"Veazie CDP, Maine",B01001_001,1869,244,FALSE
2379515,"Waldoboro CDP, Maine",B01001_001,1553,399,FALSE
2380250,"Washburn CDP, Maine",B01001_001,875,166,FALSE
2380740,"Waterville city, Maine",B01001_001,15785,22,FALSE
2382105,"Westbrook city, Maine",B01001_001,20339,21,FALSE
2383330,"West Kennebunk CDP, Maine",B01001_001,1269,323,FALSE
2385815,"Wilton CDP, Maine",B01001_001,1599,478,FALSE
2386480,"Winslow CDP, Maine",B01001_001,5597,382,FALSE
2386620,"Winter Harbor CDP, Maine",B01001_001,315,120,TRUE
2386725,"Winterport CDP, Maine",B01001_001,1100,299,FALSE
2386935,"Winthrop CDP, Maine",B01001_001,2546,604,FALSE
2387040,"Wiscasset CDP, Maine",B01001_001,1207,466,TRUE
2387250,"Woodland CDP, Maine",B01001_001,1173,202,FALSE
2387810,"Yarmouth CDP, Maine",B01001_001,5937,650,FALSE
2388160,"York Harbor CDP, Maine",B01001_001,3640,996,FALSE
2400125,"Aberdeen city, Maryland",B01001_001,16422,49,FALSE
2400175,"Aberdeen Proving Ground CDP, Maryland",B01001_001,2703,540,FALSE
2400200,"Abingdon CDP, Maryland",B01001_001,5111,747,FALSE
2400225,"Accident town, Maryland",B01001_001,391,114,FALSE
2400250,"Accokeek CDP, Maryland",B01001_001,12745,1496,FALSE
2400350,"Adamstown CDP, Maryland",B01001_001,2394,624,FALSE
2400400,"Adelphi CDP, Maryland",B01001_001,16944,1392,FALSE
2400712,"Algonquin CDP, Maryland",B01001_001,1055,273,FALSE
2400800,"Allen CDP, Maryland",B01001_001,160,137,TRUE
2401450,"Andrews AFB CDP, Maryland",B01001_001,3099,395,FALSE
2401600,"Annapolis city, Maryland",B01001_001,40719,38,FALSE
2401635,"Annapolis Neck CDP, Maryland",B01001_001,12712,1387,FALSE
2401750,"Antietam CDP, Maryland",B01001_001,60,57,TRUE
2401925,"Aquasco CDP, Maryland",B01001_001,701,197,FALSE
2401975,"Arbutus CDP, Maryland",B01001_001,20135,1349,FALSE
2402025,"Arden on the Severn CDP, Maryland",B01001_001,1363,364,FALSE
2402275,"Arnold CDP, Maryland",B01001_001,24825,1690,FALSE
2402762,"Ashton-Sandy Spring CDP, Maryland",B01001_001,5578,732,FALSE
2402825,"Aspen Hill CDP, Maryland",B01001_001,54262,2999,FALSE
2403500,"Baden CDP, Maryland",B01001_001,1902,384,FALSE
2403514,"Bagtown CDP, Maryland",B01001_001,521,240,TRUE
2403575,"Bakersville CDP, Maryland",B01001_001,0,13,TRUE
2403800,"Ballenger Creek CDP, Maryland",B01001_001,24325,1144,FALSE
2404000,"Baltimore city, Maryland",B01001_001,584548,NA,NA
2404050,"Baltimore Highlands CDP, Maryland",B01001_001,8116,1015,FALSE
2404250,"Barclay town, Maryland",B01001_001,175,107,TRUE
2404475,"Barnesville town, Maryland",B01001_001,186,126,TRUE
2404525,"Barrelville CDP, Maryland",B01001_001,64,49,TRUE
2404625,"Barton town, Maryland",B01001_001,606,209,TRUE
2404650,"Bartonsville CDP, Maryland",B01001_001,2373,363,FALSE
2405250,"Beaver Creek CDP, Maryland",B01001_001,422,187,TRUE
2405525,"Bel Air CDP, Maryland",B01001_001,1670,492,FALSE
2405550,"Bel Air town, Maryland",B01001_001,10630,34,FALSE
2405825,"Bel Air North CDP, Maryland",B01001_001,31308,1555,FALSE
2405950,"Bel Air South CDP, Maryland",B01001_001,57109,2191,FALSE
2406400,"Beltsville CDP, Maryland",B01001_001,19704,1196,FALSE
2406550,"Benedict CDP, Maryland",B01001_001,147,133,TRUE
2406662,"Bensville CDP, Maryland",B01001_001,14202,1410,FALSE
2406800,"Berlin town, Maryland",B01001_001,5056,23,FALSE
2406925,"Berwyn Heights town, Maryland",B01001_001,3312,27,FALSE
2407125,"Bethesda CDP, Maryland",B01001_001,66316,2421,FALSE
2407200,"Betterton town, Maryland",B01001_001,363,94,FALSE
2407285,"Bier CDP, Maryland",B01001_001,214,146,TRUE
2407375,"Big Pool CDP, Maryland",B01001_001,40,63,TRUE
2407400,"Big Spring CDP, Maryland",B01001_001,23,36,TRUE
2407625,"Bishopville CDP, Maryland",B01001_001,548,337,TRUE
2407675,"Bivalve CDP, Maryland",B01001_001,106,122,TRUE
2407850,"Bladensburg town, Maryland",B01001_001,9574,19,FALSE
2408050,"Bloomington CDP, Maryland",B01001_001,133,77,TRUE
2408625,"Boonsboro town, Maryland",B01001_001,3785,15,FALSE
2408775,"Bowie city, Maryland",B01001_001,57922,54,FALSE
2408800,"Bowleys Quarters CDP, Maryland",B01001_001,6746,944,FALSE
2408850,"Bowling Green CDP, Maryland",B01001_001,1102,256,FALSE
2408862,"Bowmans Addition CDP, Maryland",B01001_001,690,291,TRUE
2409100,"Braddock Heights CDP, Maryland",B01001_001,2857,781,FALSE
2409325,"Brandywine CDP, Maryland",B01001_001,10088,766,FALSE
2409400,"Breathedsville CDP, Maryland",B01001_001,211,246,TRUE
2409500,"Brentwood town, Maryland",B01001_001,3782,37,FALSE
2410150,"Brock Hall CDP, Maryland",B01001_001,12529,1206,FALSE
2410225,"Brookeville town, Maryland",B01001_001,164,57,TRUE
2410475,"Brooklyn Park CDP, Maryland",B01001_001,15902,1137,FALSE
2410500,"Brookmont CDP, Maryland",B01001_001,3732,515,FALSE
2410575,"Brookview town, Maryland",B01001_001,42,22,TRUE
2410650,"Broomes Island CDP, Maryland",B01001_001,524,233,TRUE
2410737,"Brown Station CDP, Maryland",B01001_001,3648,1042,FALSE
2410800,"Brownsville CDP, Maryland",B01001_001,12,22,TRUE
2410900,"Brunswick city, Maryland",B01001_001,7781,31,FALSE
2410925,"Bryans Road CDP, Maryland",B01001_001,8592,1197,FALSE
2410950,"Bryantown CDP, Maryland",B01001_001,620,285,TRUE
2411050,"Buckeystown CDP, Maryland",B01001_001,1235,304,FALSE
2411400,"Burkittsville town, Maryland",B01001_001,143,42,FALSE
2411550,"Burnt Mills CDP, Maryland",B01001_001,4425,1368,FALSE
2411750,"Burtonsville CDP, Maryland",B01001_001,10316,1487,FALSE
2411900,"Butlertown CDP, Maryland",B01001_001,519,219,TRUE
2412075,"Cabin John CDP, Maryland",B01001_001,2196,399,FALSE
2412150,"California CDP, Maryland",B01001_001,13635,1133,FALSE
2412175,"Callaway CDP, Maryland",B01001_001,1216,307,FALSE
2412300,"Calvert Beach CDP, Maryland",B01001_001,1026,353,TRUE
2412350,"Calverton CDP, Maryland",B01001_001,18324,1309,FALSE
2412400,"Cambridge city, Maryland",B01001_001,13058,40,FALSE
2412600,"Camp Springs CDP, Maryland",B01001_001,23269,1977,FALSE
2412912,"Cape St. Claire CDP, Maryland",B01001_001,9212,669,FALSE
2413000,"Capitol Heights town, Maryland",B01001_001,4033,33,FALSE
2413225,"Carlos CDP, Maryland",B01001_001,52,29,TRUE
2413325,"Carney CDP, Maryland",B01001_001,29352,1676,FALSE
2414125,"Catonsville CDP, Maryland",B01001_001,42767,1716,FALSE
2414225,"Cavetown CDP, Maryland",B01001_001,974,332,TRUE
2414300,"Cearfoss CDP, Maryland",B01001_001,147,146,TRUE
2414325,"Cecilton town, Maryland",B01001_001,878,308,TRUE
2414550,"Cedar Heights CDP, Maryland",B01001_001,1997,949,TRUE
2414800,"Cedarville CDP, Maryland",B01001_001,827,311,TRUE
2414950,"Centreville town, Maryland",B01001_001,4700,17,FALSE
2415075,"Chance CDP, Maryland",B01001_001,267,109,TRUE
2415400,"Charlestown town, Maryland",B01001_001,2050,403,FALSE
2415475,"Charlotte Hall CDP, Maryland",B01001_001,1410,360,FALSE
2415500,"Charlton CDP, Maryland",B01001_001,323,285,TRUE
2415925,"Chesapeake Beach town, Maryland",B01001_001,6358,33,FALSE
2415950,"Chesapeake City town, Maryland",B01001_001,801,199,FALSE
2416025,"Chesapeake Landing CDP, Maryland",B01001_001,496,302,TRUE
2416050,"Chesapeake Ranch Estates CDP, Maryland",B01001_001,10015,758,FALSE
2416125,"Chester CDP, Maryland",B01001_001,4456,546,FALSE
2416225,"Chestertown town, Maryland",B01001_001,5522,16,FALSE
2416550,"Cheverly town, Maryland",B01001_001,6132,26,FALSE
2416620,"Chevy Chase town, Maryland",B01001_001,2879,30,FALSE
2416625,"Chevy Chase CDP, Maryland",B01001_001,9789,611,FALSE
2416720,"Chevy Chase Section Five village, Maryland",B01001_001,796,186,FALSE
2416730,"Chevy Chase Section Three village, Maryland",B01001_001,1026,206,FALSE
2416775,"Chevy Chase View town, Maryland",B01001_001,1123,236,FALSE
2416787,"Chevy Chase Village town, Maryland",B01001_001,1885,159,FALSE
2416800,"Chewsville CDP, Maryland",B01001_001,262,185,TRUE
2416875,"Chillum CDP, Maryland",B01001_001,35908,2233,FALSE
2417000,"Choptank CDP, Maryland",B01001_001,89,57,TRUE
2417050,"Church Creek town, Maryland",B01001_001,90,31,TRUE
2417100,"Church Hill town, Maryland",B01001_001,1084,234,FALSE
2417350,"Clarksburg CDP, Maryland",B01001_001,28337,2021,FALSE
2417475,"Clarysville CDP, Maryland",B01001_001,13,22,TRUE
2417600,"Clear Spring town, Maryland",B01001_001,411,181,TRUE
2417900,"Clinton CDP, Maryland",B01001_001,40224,1501,FALSE
2418150,"Cloverly CDP, Maryland",B01001_001,16436,1739,FALSE
2418200,"Cobb Island CDP, Maryland",B01001_001,1298,407,FALSE
2418250,"Cockeysville CDP, Maryland",B01001_001,23246,1624,FALSE
2418475,"Colesville CDP, Maryland",B01001_001,13704,1587,FALSE
2418750,"College Park city, Maryland",B01001_001,34416,34,FALSE
2418850,"Colmar Manor town, Maryland",B01001_001,1516,377,FALSE
2419125,"Columbia CDP, Maryland",B01001_001,106600,2915,FALSE
2419825,"Coral Hills CDP, Maryland",B01001_001,9415,1149,FALSE
2419900,"Cordova CDP, Maryland",B01001_001,509,247,TRUE
2419975,"Corriganville CDP, Maryland",B01001_001,717,250,TRUE
2420050,"Cottage City town, Maryland",B01001_001,1115,182,FALSE
2420500,"Crellin CDP, Maryland",B01001_001,194,140,TRUE
2420525,"Cresaptown CDP, Maryland",B01001_001,4746,446,FALSE
2420775,"Crisfield city, Maryland",B01001_001,2445,518,FALSE
2420875,"Crofton CDP, Maryland",B01001_001,29358,1639,FALSE
2420925,"Croom CDP, Maryland",B01001_001,2842,558,FALSE
2421075,"Crownsville CDP, Maryland",B01001_001,1363,476,TRUE
2421150,"Crumpton CDP, Maryland",B01001_001,360,183,TRUE
2421325,"Cumberland city, Maryland",B01001_001,19041,44,FALSE
2421475,"Damascus CDP, Maryland",B01001_001,16846,1281,FALSE
2421550,"Dames Quarter CDP, Maryland",B01001_001,212,183,TRUE
2421675,"Danville CDP, Maryland",B01001_001,597,438,TRUE
2421750,"Dargan CDP, Maryland",B01001_001,189,142,TRUE
2421800,"Darlington CDP, Maryland",B01001_001,478,221,TRUE
2421825,"Darnestown CDP, Maryland",B01001_001,6672,687,FALSE
2421925,"Dawson CDP, Maryland",B01001_001,62,34,TRUE
2422050,"Deale CDP, Maryland",B01001_001,4706,559,FALSE
2422100,"Deal Island CDP, Maryland",B01001_001,286,107,TRUE
2422275,"Deer Park town, Maryland",B01001_001,337,87,FALSE
2422600,"Delmar town, Maryland",B01001_001,3897,15,FALSE
2422725,"Denton town, Maryland",B01001_001,4836,23,FALSE
2422775,"Derwood CDP, Maryland",B01001_001,1850,334,FALSE
2422825,"Detmold CDP, Maryland",B01001_001,99,107,TRUE
2423025,"District Heights city, Maryland",B01001_001,5905,30,FALSE
2423500,"Downsville CDP, Maryland",B01001_001,918,782,TRUE
2423700,"Drum Point CDP, Maryland",B01001_001,2979,816,FALSE
2423975,"Dundalk CDP, Maryland",B01001_001,66321,2826,FALSE
2424050,"Dunkirk CDP, Maryland",B01001_001,2277,330,FALSE
2424200,"Eagle Harbor town, Maryland",B01001_001,42,39,TRUE
2424250,"Eakles Mill CDP, Maryland",B01001_001,0,13,TRUE
2424450,"East New Market town, Maryland",B01001_001,389,161,TRUE
2424475,"Easton town, Maryland",B01001_001,17118,47,FALSE
2424650,"East Riverdale CDP, Maryland",B01001_001,18080,1579,FALSE
2424825,"Eckhart Mines CDP, Maryland",B01001_001,514,300,TRUE
2424850,"Eden CDP, Maryland",B01001_001,1008,377,TRUE
2424925,"Edesville CDP, Maryland",B01001_001,33,37,TRUE
2424950,"Edgemere CDP, Maryland",B01001_001,8879,922,FALSE
2425000,"Edgemont CDP, Maryland",B01001_001,244,104,TRUE
2425050,"Edgewater CDP, Maryland",B01001_001,8928,794,FALSE
2425150,"Edgewood CDP, Maryland",B01001_001,25116,1458,FALSE
2425425,"Edmonston town, Maryland",B01001_001,1751,391,FALSE
2425575,"Eldersburg CDP, Maryland",B01001_001,30357,1242,FALSE
2425600,"Eldorado town, Maryland",B01001_001,50,21,TRUE
2425750,"Elkridge CDP, Maryland",B01001_001,25251,2087,FALSE
2425800,"Elkton town, Maryland",B01001_001,15830,63,FALSE
2425925,"Ellerslie CDP, Maryland",B01001_001,575,181,FALSE
2426000,"Ellicott City CDP, Maryland",B01001_001,73589,2659,FALSE
2426025,"Elliott CDP, Maryland",B01001_001,21,17,TRUE
2426200,"Emmitsburg town, Maryland",B01001_001,2818,23,FALSE
2426550,"Ernstville CDP, Maryland",B01001_001,20,32,TRUE
2426600,"Essex CDP, Maryland",B01001_001,40842,2240,FALSE
2427250,"Fairland CDP, Maryland",B01001_001,25987,2119,FALSE
2427325,"Fairlee CDP, Maryland",B01001_001,280,140,TRUE
2427375,"Fairmount CDP, Maryland",B01001_001,410,176,TRUE
2427400,"Fairmount Heights town, Maryland",B01001_001,1490,354,FALSE
2427425,"Fairplay CDP, Maryland",B01001_001,543,301,TRUE
2427500,"Fairview CDP, Maryland",B01001_001,0,13,TRUE
2427580,"Fairwood CDP, Maryland",B01001_001,7653,1243,FALSE
2427700,"Fallston CDP, Maryland",B01001_001,9952,1078,FALSE
2427900,"Federalsburg town, Maryland",B01001_001,2818,19,FALSE
2428075,"Ferndale CDP, Maryland",B01001_001,16669,1423,FALSE
2428275,"Finzel CDP, Maryland",B01001_001,740,334,TRUE
2428300,"Fishing Creek CDP, Maryland",B01001_001,235,136,TRUE
2428425,"Flintstone CDP, Maryland",B01001_001,183,144,TRUE
2428512,"Flower Hill CDP, Maryland",B01001_001,14631,1477,FALSE
2428640,"Forest Glen CDP, Maryland",B01001_001,6859,1096,FALSE
2428725,"Forest Heights town, Maryland",B01001_001,2641,30,FALSE
