GEOID,City,State,Race,Units_per_Structure,Population,PopRank,Units,moe,High_Error,Percent,State_Abb,Geography
3701520,Apex,North Carolina,All,"1, attached",65541,626,3385,377,FALSE,0.13919730240973766,NC,"Apex, NC"
3701520,Apex,North Carolina,All,2,65541,626,350,359,TRUE,0.014392630972941854,NC,"Apex, NC"
3701520,Apex,North Carolina,All,3 or 4,65541,626,345,177,TRUE,0.014187021959042685,NC,"Apex, NC"
3701520,Apex,North Carolina,All,5 to 9,65541,626,559,253,TRUE,0.022987087753927132,NC,"Apex, NC"
3701520,Apex,North Carolina,All,10 to 19,65541,626,1224,325,TRUE,0.050333086602516654,NC,"Apex, NC"
3701520,Apex,North Carolina,All,20+,65541,626,1651,361.6241142401872,TRUE,0.06789209638950572,NC,"Apex, NC"
3701520,Apex,North Carolina,All,Alternatives,65541,626,126,82.46211251235322,TRUE,0.0051813471502590676,NC,"Apex, NC"
3702140,Asheville,North Carolina,All,"1, detached",93695,376,27432,905,FALSE,0.5679267939215767,NC,"Asheville, NC"
3702140,Asheville,North Carolina,All,"1, attached",93695,376,1743,310,FALSE,0.03608546229969774,NC,"Asheville, NC"
3702140,Asheville,North Carolina,All,2,93695,376,1377,261,FALSE,0.028508136309055524,NC,"Asheville, NC"
3702140,Asheville,North Carolina,All,3 or 4,93695,376,2613,415,FALSE,0.05409713883483085,NC,"Asheville, NC"
3702140,Asheville,North Carolina,All,5 to 9,93695,376,4436,551,FALSE,0.09183884725270175,NC,"Asheville, NC"
3702140,Asheville,North Carolina,All,10 to 19,93695,376,3270,547,FALSE,0.06769906008032793,NC,"Asheville, NC"
3702140,Asheville,North Carolina,All,20+,93695,376,5445,585.8131101298434,FALSE,0.11272825141816074,NC,"Asheville, NC"
3702140,Asheville,North Carolina,All,Alternatives,93695,376,1986,579.8836090113257,TRUE,0.04111630988364871,NC,"Asheville, NC"
3709060,Burlington,North Carolina,All,"1, detached",56951,753,15250,766,FALSE,0.58143968278176,NC,"Burlington, NC"
3709060,Burlington,North Carolina,All,"1, attached",56951,753,1234,329,TRUE,0.047048955314930606,NC,"Burlington, NC"
3709060,Burlington,North Carolina,All,2,56951,753,1225,354,TRUE,0.04670581058410859,NC,"Burlington, NC"
3709060,Burlington,North Carolina,All,3 or 4,56951,753,1745,410,TRUE,0.06653195058715876,NC,"Burlington, NC"
3709060,Burlington,North Carolina,All,5 to 9,56951,753,2350,445,FALSE,0.08959890193686137,NC,"Burlington, NC"
3709060,Burlington,North Carolina,All,10 to 19,56951,753,1548,327,TRUE,0.05902089370138783,NC,"Burlington, NC"
3709060,Burlington,North Carolina,All,20+,56951,753,1591,375.02133272655306,TRUE,0.060660362970870824,NC,"Burlington, NC"
3709060,Burlington,North Carolina,All,Alternatives,56951,753,1285,329.5572787847357,TRUE,0.048993442122922067,NC,"Burlington, NC"
3710740,Cary,North Carolina,All,"1, detached",174880,156,42576,922,FALSE,0.601525854761232,NC,"Cary, NC"
3710740,Cary,North Carolina,All,"1, attached",174880,156,8937,652,FALSE,0.12626448149194688,NC,"Cary, NC"
3710740,Cary,North Carolina,All,2,174880,156,394,180,TRUE,0.005566544221531506,NC,"Cary, NC"
3710740,Cary,North Carolina,All,3 or 4,174880,156,1002,265,TRUE,0.014156541395874541,NC,"Cary, NC"
3710740,Cary,North Carolina,All,5 to 9,174880,156,3941,668,FALSE,0.05567957050014128,NC,"Cary, NC"
3710740,Cary,North Carolina,All,10 to 19,174880,156,6160,661,FALSE,0.08703023452952811,NC,"Cary, NC"
3710740,Cary,North Carolina,All,20+,174880,156,7292,780.010897359774,FALSE,0.10302345295281153,NC,"Cary, NC"
3710740,Cary,North Carolina,All,Alternatives,174880,156,478,167.09278859364338,TRUE,0.006753320146934162,NC,"Cary, NC"
3711800,Chapel Hill,North Carolina,All,"1, detached",58919,717,9734,485,FALSE,0.43461177836317366,NC,"Chapel Hill, NC"
3711800,Chapel Hill,North Carolina,All,"1, attached",58919,717,2789,329,FALSE,0.12452560610796089,NC,"Chapel Hill, NC"
3711800,Chapel Hill,North Carolina,All,2,58919,717,797,221,TRUE,0.035585123007545655,NC,"Chapel Hill, NC"
3711800,Chapel Hill,North Carolina,All,3 or 4,58919,717,1057,291,TRUE,0.047193820600973345,NC,"Chapel Hill, NC"
3711800,Chapel Hill,North Carolina,All,5 to 9,58919,717,2236,365,FALSE,0.09983479930347815,NC,"Chapel Hill, NC"
3711800,Chapel Hill,North Carolina,All,10 to 19,58919,717,2367,362,FALSE,0.10568379693708979,NC,"Chapel Hill, NC"
3711800,Chapel Hill,North Carolina,All,20+,58919,717,3277,370.97978381577616,FALSE,0.1463142385140867,NC,"Chapel Hill, NC"
3711800,Chapel Hill,North Carolina,All,Alternatives,58919,717,140,71.55417527999327,TRUE,0.006250837165691834,NC,"Chapel Hill, NC"
3712000,Charlotte,North Carolina,All,"1, detached",875045,16,203253,2144,FALSE,0.5301606760916062,NC,"Charlotte, NC"
3712000,Charlotte,North Carolina,All,"1, attached",875045,16,34112,1478,FALSE,0.08897699410506547,NC,"Charlotte, NC"
3712000,Charlotte,North Carolina,All,2,875045,16,4349,594,FALSE,0.01134383640252491,NC,"Charlotte, NC"
3712000,Charlotte,North Carolina,All,3 or 4,875045,16,10386,918,FALSE,0.027090615055558452,NC,"Charlotte, NC"
3712000,Charlotte,North Carolina,All,5 to 9,875045,16,24842,1604,FALSE,0.06479732902081485,NC,"Charlotte, NC"
3712000,Charlotte,North Carolina,All,10 to 19,875045,16,38668,1665,FALSE,0.100860764776462,NC,"Charlotte, NC"
3712000,Charlotte,North Carolina,All,20+,875045,16,63022,1966.9735636250937,FALSE,0.1643852052793573,NC,"Charlotte, NC"
3712000,Charlotte,North Carolina,All,Alternatives,875045,16,4748,640.7846752224963,FALSE,0.012384579268610777,NC,"Charlotte, NC"
3714100,Concord,North Carolina,All,"1, detached",105335,318,30462,872,FALSE,0.7254929979994285,NC,"Concord, NC"
3714100,Concord,North Carolina,All,"1, attached",105335,318,1426,295,TRUE,0.033962084405068114,NC,"Concord, NC"
3714100,Concord,North Carolina,All,2,105335,318,780,276,TRUE,0.018576736210345814,NC,"Concord, NC"
3714100,Concord,North Carolina,All,3 or 4,105335,318,941,282,TRUE,0.022411165094788986,NC,"Concord, NC"
3714100,Concord,North Carolina,All,5 to 9,105335,318,1889,411,TRUE,0.04498904448890159,NC,"Concord, NC"
3714100,Concord,North Carolina,All,10 to 19,105335,318,2963,465,FALSE,0.07056778127083929,NC,"Concord, NC"
3714100,Concord,North Carolina,All,20+,105335,318,2394,423.2918614856657,FALSE,0.05701629036867677,NC,"Concord, NC"
3714100,Concord,North Carolina,All,Alternatives,105335,318,1133,273.87588429797904,TRUE,0.026983900161951034,NC,"Concord, NC"
3719000,Durham,North Carolina,All,"1, detached",284094,76,66906,1518,FALSE,0.5180287251751771,NC,"Durham, NC"
3719000,Durham,North Carolina,All,"1, attached",284094,76,12594,790,FALSE,0.09751074290581085,NC,"Durham, NC"
3719000,Durham,North Carolina,All,2,284094,76,3873,674,FALSE,0.02998722465254926,NC,"Durham, NC"
3719000,Durham,North Carolina,All,3 or 4,284094,76,5229,650,FALSE,0.040486237466609884,NC,"Durham, NC"
3719000,Durham,North Carolina,All,5 to 9,284094,76,9236,850,FALSE,0.07151097518485541,NC,"Durham, NC"
3719000,Durham,North Carolina,All,10 to 19,284094,76,14975,1159,FALSE,0.11594595640896597,NC,"Durham, NC"
3719000,Durham,North Carolina,All,20+,284094,76,15420,1183.57298042833,FALSE,0.11939142890325578,NC,"Durham, NC"
3719000,Durham,North Carolina,All,Alternatives,284094,76,922,417.0095922158146,TRUE,0.007138709302775734,NC,"Durham, NC"
3722920,Fayetteville,North Carolina,All,"1, detached",208697,116,55958,842,FALSE,0.6146596513582091,NC,"Fayetteville, NC"
3722920,Fayetteville,North Carolina,All,"1, attached",208697,116,2648,300,FALSE,0.0290864354836938,NC,"Fayetteville, NC"
3722920,Fayetteville,North Carolina,All,2,208697,116,3312,369,FALSE,0.036380012961478046,NC,"Fayetteville, NC"
3722920,Fayetteville,North Carolina,All,3 or 4,208697,116,4080,410,FALSE,0.044815957996023684,NC,"Fayetteville, NC"
3722920,Fayetteville,North Carolina,All,5 to 9,208697,116,8393,561,FALSE,0.09219125869133009,NC,"Fayetteville, NC"
3722920,Fayetteville,North Carolina,All,10 to 19,208697,116,7152,408,FALSE,0.07855973813420622,NC,"Fayetteville, NC"
3722920,Fayetteville,North Carolina,All,20+,208697,116,6781,516.6081687313897,FALSE,0.07448456156152858,NC,"Fayetteville, NC"
3722920,Fayetteville,North Carolina,All,Alternatives,208697,116,2715,294.462221685567,FALSE,0.029822383813530466,NC,"Fayetteville, NC"
3725580,Gastonia,North Carolina,All,"1, detached",80615,466,23913,719,FALSE,0.6937940638871964,NC,"Gastonia, NC"
3725580,Gastonia,North Carolina,All,"1, attached",80615,466,955,183,FALSE,0.027707662401717584,NC,"Gastonia, NC"
3725580,Gastonia,North Carolina,All,2,80615,466,549,183,TRUE,0.015928279223605186,NC,"Gastonia, NC"
3725580,Gastonia,North Carolina,All,3 or 4,80615,466,2325,449,FALSE,0.06745582731308208,NC,"Gastonia, NC"
3725580,Gastonia,North Carolina,All,5 to 9,80615,466,2764,437,FALSE,0.08019264804015436,NC,"Gastonia, NC"
3725580,Gastonia,North Carolina,All,10 to 19,80615,466,2064,373,FALSE,0.05988336669858125,NC,"Gastonia, NC"
3725580,Gastonia,North Carolina,All,20+,80615,466,1268,215.05813167606567,FALSE,0.0367888124873067,NC,"Gastonia, NC"
3725580,Gastonia,North Carolina,All,Alternatives,80615,466,629,199.58206332233365,TRUE,0.0182493399483564,NC,"Gastonia, NC"
3728000,Greensboro,North Carolina,All,"1, detached",297202,71,69414,1681,FALSE,0.5217959993685587,NC,"Greensboro, NC"
3728000,Greensboro,North Carolina,All,"1, attached",297202,71,9744,847,FALSE,0.07324718670365109,NC,"Greensboro, NC"
3728000,Greensboro,North Carolina,All,2,297202,71,2813,502,FALSE,0.021145765209089746,NC,"Greensboro, NC"
3728000,Greensboro,North Carolina,All,3 or 4,297202,71,7924,820,FALSE,0.059565959302107056,NC,"Greensboro, NC"
3728000,Greensboro,North Carolina,All,5 to 9,297202,71,15242,1007,FALSE,0.11457652090897473,NC,"Greensboro, NC"
3728000,Greensboro,North Carolina,All,10 to 19,297202,71,13161,1270,FALSE,0.09893331529215434,NC,"Greensboro, NC"
3728000,Greensboro,North Carolina,All,20+,297202,71,13201,1073.4174397688907,FALSE,0.0992340016086718,NC,"Greensboro, NC"
3728000,Greensboro,North Carolina,All,Alternatives,297202,71,1530,334.0538878684096,TRUE,0.011501251606792504,NC,"Greensboro, NC"
3728080,Greenville,North Carolina,All,"1, detached",87894,416,14089,780,FALSE,0.32487087253274305,NC,"Greenville, NC"
3728080,Greenville,North Carolina,All,"1, attached",87894,416,7278,814,FALSE,0.16781959048146097,NC,"Greenville, NC"
3728080,Greenville,North Carolina,All,2,87894,416,1826,512,TRUE,0.04210477771628851,NC,"Greenville, NC"
3728080,Greenville,North Carolina,All,3 or 4,87894,416,1648,391,TRUE,0.03800036893562073,NC,"Greenville, NC"
3728080,Greenville,North Carolina,All,5 to 9,87894,416,6935,831,FALSE,0.15991053311197195,NC,"Greenville, NC"
3728080,Greenville,North Carolina,All,10 to 19,87894,416,6068,705,FALSE,0.13991883416343848,NC,"Greenville, NC"
3728080,Greenville,North Carolina,All,20+,87894,416,5161,790.5295693394397,FALSE,0.11900479616306954,NC,"Greenville, NC"
3728080,Greenville,North Carolina,All,Alternatives,87894,416,363,156.31058825300352,TRUE,0.008370226895406752,NC,"Greenville, NC"
3731400,High Point,North Carolina,All,"1, detached",114120,278,30865,1026,FALSE,0.6448883224337143,NC,"High Point, NC"
3731400,High Point,North Carolina,All,"1, attached",114120,278,3629,427,FALSE,0.0758237395791981,NC,"High Point, NC"
3731400,High Point,North Carolina,All,2,114120,278,1130,231,TRUE,0.023610037399970748,NC,"High Point, NC"
3731400,High Point,North Carolina,All,3 or 4,114120,278,1707,387,TRUE,0.03566578216084077,NC,"High Point, NC"
3731400,High Point,North Carolina,All,5 to 9,114120,278,3380,607,FALSE,0.07062117381584171,NC,"High Point, NC"
3731400,High Point,North Carolina,All,10 to 19,114120,278,3154,407,FALSE,0.06589916633584755,NC,"High Point, NC"
3731400,High Point,North Carolina,All,20+,114120,278,3385,432.89721643826726,FALSE,0.07072564300787698,NC,"High Point, NC"
3731400,High Point,North Carolina,All,Alternatives,114120,278,611,215.11392330576837,TRUE,0.012766135266709847,NC,"High Point, NC"
3733120,Huntersville,North Carolina,All,"1, detached",61202,683,18120,653,FALSE,0.7566393853348923,NC,"Huntersville, NC"
3733120,Huntersville,North Carolina,All,"1, attached",61202,683,1263,290,TRUE,0.05273926841489895,NC,"Huntersville, NC"
3733120,Huntersville,North Carolina,All,2,61202,683,120,107,TRUE,0.005010856856522465,NC,"Huntersville, NC"
3733120,Huntersville,North Carolina,All,3 or 4,61202,683,384,272,TRUE,0.01603474194087189,NC,"Huntersville, NC"
3733120,Huntersville,North Carolina,All,5 to 9,61202,683,935,248,TRUE,0.03904292634040421,NC,"Huntersville, NC"
3733120,Huntersville,North Carolina,All,10 to 19,61202,683,718,199,TRUE,0.02998162685819275,NC,"Huntersville, NC"
3733120,Huntersville,North Carolina,All,20+,61202,683,2084,332.7010670256409,FALSE,0.08702188074160681,NC,"Huntersville, NC"
3733120,Huntersville,North Carolina,All,Alternatives,61202,683,324,119.36917525056458,TRUE,0.013529313512610656,NC,"Huntersville, NC"
3734200,Jacksonville,North Carolina,All,"1, detached",71908,544,11483,760,FALSE,0.4600008011857549,NC,"Jacksonville, NC"
3734200,Jacksonville,North Carolina,All,"1, attached",71908,544,5371,707,FALSE,0.2151584344830349,NC,"Jacksonville, NC"
3734200,Jacksonville,North Carolina,All,2,71908,544,664,247,TRUE,0.026599367063253616,NC,"Jacksonville, NC"
3734200,Jacksonville,North Carolina,All,3 or 4,71908,544,1152,276,TRUE,0.046148299483235185,NC,"Jacksonville, NC"
3734200,Jacksonville,North Carolina,All,5 to 9,71908,544,1379,371,TRUE,0.05524175780154629,NC,"Jacksonville, NC"
3734200,Jacksonville,North Carolina,All,10 to 19,71908,544,1419,426,TRUE,0.056844129311380845,NC,"Jacksonville, NC"
3734200,Jacksonville,North Carolina,All,20+,71908,544,2739,945.7018557663932,TRUE,0.10972238913592117,NC,"Jacksonville, NC"
3734200,Jacksonville,North Carolina,All,Alternatives,71908,544,756,226.27416997969522,TRUE,0.030284821535873092,NC,"Jacksonville, NC"
3735200,Kannapolis,North Carolina,All,"1, detached",53314,813,17105,714,FALSE,0.7751042233097698,NC,"Kannapolis, NC"
3735200,Kannapolis,North Carolina,All,"1, attached",53314,813,248,109,TRUE,0.01123799166213522,NC,"Kannapolis, NC"
3735200,Kannapolis,North Carolina,All,2,53314,813,985,332,TRUE,0.044634765270980606,NC,"Kannapolis, NC"
3735200,Kannapolis,North Carolina,All,3 or 4,53314,813,542,242,TRUE,0.024560449519666485,NC,"Kannapolis, NC"
3735200,Kannapolis,North Carolina,All,5 to 9,53314,813,538,222,TRUE,0.024379191589632046,NC,"Kannapolis, NC"
3735200,Kannapolis,North Carolina,All,10 to 19,53314,813,900,223,TRUE,0.040783034257748776,NC,"Kannapolis, NC"
3735200,Kannapolis,North Carolina,All,20+,53314,813,875,260.4995201531089,TRUE,0.039650172195033535,NC,"Kannapolis, NC"
3735200,Kannapolis,North Carolina,All,Alternatives,53314,813,875,262.9543686649834,TRUE,0.039650172195033535,NC,"Kannapolis, NC"
3744220,Mooresville,North Carolina,All,"1, detached",50025,871,12779,605,FALSE,0.6204904102937606,NC,"Mooresville, NC"
3744220,Mooresville,North Carolina,All,"1, attached",50025,871,1759,263,FALSE,0.08540907987375576,NC,"Mooresville, NC"
3744220,Mooresville,North Carolina,All,2,50025,871,209,93,TRUE,0.010148094197620782,NC,"Mooresville, NC"
3744220,Mooresville,North Carolina,All,3 or 4,50025,871,657,180,TRUE,0.03190094683175528,NC,"Mooresville, NC"
3744220,Mooresville,North Carolina,All,5 to 9,50025,871,1138,254,TRUE,0.05525613012867201,NC,"Mooresville, NC"
3744220,Mooresville,North Carolina,All,10 to 19,50025,871,1202,289,TRUE,0.058363680504976936,NC,"Mooresville, NC"
3744220,Mooresville,North Carolina,All,20+,50025,871,2324,502.24496015390736,TRUE,0.11284292303957272,NC,"Mooresville, NC"
3744220,Mooresville,North Carolina,All,Alternatives,50025,871,527,256.00781238079435,TRUE,0.025588735129885895,NC,"Mooresville, NC"
3755000,Raleigh,North Carolina,All,"1, detached",465517,41,93645,1789,FALSE,0.4429502582634855,NC,"Raleigh, NC"
3755000,Raleigh,North Carolina,All,"1, attached",465517,41,29332,1452,FALSE,0.13874330690783873,NC,"Raleigh, NC"
3755000,Raleigh,North Carolina,All,2,465517,41,3844,660,FALSE,0.01818250619643161,NC,"Raleigh, NC"
3755000,Raleigh,North Carolina,All,3 or 4,465517,41,8203,779,FALSE,0.038801014133540195,NC,"Raleigh, NC"
3755000,Raleigh,North Carolina,All,5 to 9,465517,41,15499,1208,FALSE,0.07331182714320852,NC,"Raleigh, NC"
3755000,Raleigh,North Carolina,All,10 to 19,465517,41,23579,1573,FALSE,0.11153103891926665,NC,"Raleigh, NC"
3755000,Raleigh,North Carolina,All,20+,465517,41,34592,1459.0493480345344,FALSE,0.16362363536601518,NC,"Raleigh, NC"
3755000,Raleigh,North Carolina,All,Alternatives,465517,41,2718,523.8291706272189,FALSE,0.012856413070213612,NC,"Raleigh, NC"
3757500,Rocky Mount,North Carolina,All,"1, detached",54260,795,17420,771,FALSE,0.6567884477623195,NC,"Rocky Mount, NC"
3757500,Rocky Mount,North Carolina,All,"1, attached",54260,795,635,180,TRUE,0.0239414847490857,NC,"Rocky Mount, NC"
3757500,Rocky Mount,North Carolina,All,2,54260,795,2095,583,TRUE,0.07898804810918825,NC,"Rocky Mount, NC"
3757500,Rocky Mount,North Carolina,All,3 or 4,54260,795,1439,317,TRUE,0.054254797722731216,NC,"Rocky Mount, NC"
3757500,Rocky Mount,North Carolina,All,5 to 9,54260,795,1663,374,TRUE,0.06270029785469215,NC,"Rocky Mount, NC"
3757500,Rocky Mount,North Carolina,All,10 to 19,54260,795,1017,310,TRUE,0.03834407872412623,NC,"Rocky Mount, NC"
3757500,Rocky Mount,North Carolina,All,20+,54260,795,577,224.95555116511352,TRUE,0.02175470346491724,NC,"Rocky Mount, NC"
3757500,Rocky Mount,North Carolina,All,Alternatives,54260,795,1677,347.476617918386,TRUE,0.06322814161293971,NC,"Rocky Mount, NC"
3774440,Wilmington,North Carolina,All,"1, detached",116933,259,29644,994,FALSE,0.499006834326499,NC,"Wilmington, NC"
3774440,Wilmington,North Carolina,All,"1, attached",116933,259,3391,436,FALSE,0.05708177625155708,NC,"Wilmington, NC"
3774440,Wilmington,North Carolina,All,2,116933,259,2454,443,FALSE,0.04130895869104131,NC,"Wilmington, NC"
3774440,Wilmington,North Carolina,All,3 or 4,116933,259,4166,561,FALSE,0.07012759653907012,NC,"Wilmington, NC"
3774440,Wilmington,North Carolina,All,5 to 9,116933,259,5099,675,FALSE,0.08583308083358583,NC,"Wilmington, NC"
3774440,Wilmington,North Carolina,All,10 to 19,116933,259,4819,598,FALSE,0.08111975221358111,NC,"Wilmington, NC"
3774440,Wilmington,North Carolina,All,20+,116933,259,9033,885.2976900455575,FALSE,0.15205534794465206,NC,"Wilmington, NC"
3774440,Wilmington,North Carolina,All,Alternatives,116933,259,800,259.6247291765559,TRUE,0.013466653200013466,NC,"Wilmington, NC"
3775000,Winston-Salem,North Carolina,All,"1, detached",249571,90,68236,1149,FALSE,0.6082127799912649,NC,"Winston-Salem, NC"
3775000,Winston-Salem,North Carolina,All,"1, attached",249571,90,5085,528,FALSE,0.04532449126935316,NC,"Winston-Salem, NC"
3775000,Winston-Salem,North Carolina,All,2,249571,90,1859,373,TRUE,0.016569956591883483,NC,"Winston-Salem, NC"
3775000,Winston-Salem,North Carolina,All,3 or 4,249571,90,5518,722,FALSE,0.049183980889732686,NC,"Winston-Salem, NC"
3775000,Winston-Salem,North Carolina,All,5 to 9,249571,90,9290,1081,FALSE,0.08280521610467863,NC,"Winston-Salem, NC"
3775000,Winston-Salem,North Carolina,All,10 to 19,249571,90,11082,990,FALSE,0.09877797684306228,NC,"Winston-Salem, NC"
3775000,Winston-Salem,North Carolina,All,20+,249571,90,8865,818.8406438373709,FALSE,0.07901703345188117,NC,"Winston-Salem, NC"
3775000,Winston-Salem,North Carolina,All,Alternatives,249571,90,2256,408.17643244067875,FALSE,0.0201085648581437,NC,"Winston-Salem, NC"
3807200,Bismarck,North Dakota,All,"1, detached",73694,532,16328,633,FALSE,0.4751622384541513,ND,"Bismarck, ND"
3807200,Bismarck,North Dakota,All,"1, attached",73694,532,3379,508,FALSE,0.09833250880307308,ND,"Bismarck, ND"
3807200,Bismarck,North Dakota,All,2,73694,532,1286,359,TRUE,0.037423973459825975,ND,"Bismarck, ND"
3807200,Bismarck,North Dakota,All,3 or 4,73694,532,1289,343,TRUE,0.037511276663853566,ND,"Bismarck, ND"
3807200,Bismarck,North Dakota,All,5 to 9,73694,532,1690,321,FALSE,0.04918080493554113,ND,"Bismarck, ND"
3807200,Bismarck,North Dakota,All,10 to 19,73694,532,1999,393,FALSE,0.05817303495038268,ND,"Bismarck, ND"
3807200,Bismarck,North Dakota,All,20+,73694,532,5668,537.2494765004429,FALSE,0.16494485347612256,ND,"Bismarck, ND"
3807200,Bismarck,North Dakota,All,Alternatives,73694,532,2724,415.6933966278512,FALSE,0.07927130925704973,ND,"Bismarck, ND"
3825700,Fargo,North Dakota,All,"1, detached",127319,226,21701,1065,FALSE,0.34977354415486034,ND,"Fargo, ND"
3825700,Fargo,North Dakota,All,"1, attached",127319,226,5543,714,FALSE,0.08934126331737666,ND,"Fargo, ND"
3825700,Fargo,North Dakota,All,2,127319,226,1238,409,TRUE,0.019953902938284737,ND,"Fargo, ND"
3825700,Fargo,North Dakota,All,3 or 4,127319,226,1893,351,FALSE,0.03051109714230453,ND,"Fargo, ND"
3825700,Fargo,North Dakota,All,5 to 9,127319,226,3004,461,FALSE,0.04841803265477169,ND,"Fargo, ND"
3825700,Fargo,North Dakota,All,10 to 19,127319,226,4734,553,FALSE,0.07630191963638122,ND,"Fargo, ND"
3825700,Fargo,North Dakota,All,20+,127319,226,22752,1221.2391248236358,FALSE,0.3667134084425318,ND,"Fargo, ND"
3825700,Fargo,North Dakota,All,Alternatives,127319,226,1178,283.3972476930572,TRUE,0.01898683171348903,ND,"Fargo, ND"
3832060,Grand Forks,North Dakota,All,"1, detached",58935,716,10397,541,FALSE,0.37636199095022627,ND,"Grand Forks, ND"
3832060,Grand Forks,North Dakota,All,"1, attached",58935,716,2498,391,FALSE,0.09042533936651584,ND,"Grand Forks, ND"
3832060,Grand Forks,North Dakota,All,2,58935,716,751,208,TRUE,0.02718552036199095,ND,"Grand Forks, ND"
3832060,Grand Forks,North Dakota,All,3 or 4,58935,716,1175,284,TRUE,0.04253393665158371,ND,"Grand Forks, ND"
3832060,Grand Forks,North Dakota,All,5 to 9,58935,716,1365,349,TRUE,0.04941176470588235,ND,"Grand Forks, ND"
3832060,Grand Forks,North Dakota,All,10 to 19,58935,716,2550,398,FALSE,0.09230769230769231,ND,"Grand Forks, ND"
3832060,Grand Forks,North Dakota,All,20+,58935,716,7983,606.8311132432153,FALSE,0.28897737556561087,ND,"Grand Forks, ND"
3832060,Grand Forks,North Dakota,All,Alternatives,58935,716,906,277.0505369061753,TRUE,0.032796380090497734,ND,"Grand Forks, ND"
3901000,Akron,Ohio,All,"1, detached",190273,140,62003,1335,FALSE,0.665161186504318,OH,"Akron, OH"
3901000,Akron,Ohio,All,"1, attached",190273,140,2963,391,FALSE,0.03178672960360457,OH,"Akron, OH"
3901000,Akron,Ohio,All,2,190273,140,6261,736,FALSE,0.06716730139998928,OH,"Akron, OH"
3901000,Akron,Ohio,All,3 or 4,190273,140,3674,476,FALSE,0.03941425736201255,OH,"Akron, OH"
3901000,Akron,Ohio,All,5 to 9,190273,140,4403,513,FALSE,0.04723488708898783,OH,"Akron, OH"
3901000,Akron,Ohio,All,10 to 19,190273,140,3659,498,FALSE,0.039253339054873146,OH,"Akron, OH"
3901000,Akron,Ohio,All,20+,190273,140,9894,859.7772967460818,FALSE,0.10614171538915411,OH,"Akron, OH"
3901000,Akron,Ohio,All,Alternatives,190273,140,358,192.23423212320952,TRUE,0.003840583597060559,OH,"Akron, OH"
3912000,Canton,Ohio,All,"1, detached",70589,566,23344,821,FALSE,0.6720985806005816,OH,"Canton, OH"
3912000,Canton,Ohio,All,"1, attached",70589,566,1015,243,TRUE,0.029222929202775458,OH,"Canton, OH"
3912000,Canton,Ohio,All,2,70589,566,3015,419,FALSE,0.0868050557107074,OH,"Canton, OH"
3912000,Canton,Ohio,All,3 or 4,70589,566,1754,373,TRUE,0.05049952494745631,OH,"Canton, OH"
3912000,Canton,Ohio,All,5 to 9,70589,566,1850,403,TRUE,0.053263467019837044,OH,"Canton, OH"
3912000,Canton,Ohio,All,10 to 19,70589,566,1258,326,TRUE,0.03621915757348919,OH,"Canton, OH"
3912000,Canton,Ohio,All,20+,70589,566,2379,340.82840257232084,FALSE,0.06849393948118504,OH,"Canton, OH"
3912000,Canton,Ohio,All,Alternatives,70589,566,118,83.21658488546619,TRUE,0.0033973454639679842,OH,"Canton, OH"
3915000,Cincinnati,Ohio,All,"1, detached",308870,64,61843,1516,FALSE,0.38716725515238026,OH,"Cincinnati, OH"
3915000,Cincinnati,Ohio,All,"1, attached",308870,64,8343,806,FALSE,0.052231237322515216,OH,"Cincinnati, OH"
3915000,Cincinnati,Ohio,All,2,308870,64,13674,940,FALSE,0.08560588986552475,OH,"Cincinnati, OH"
3915000,Cincinnati,Ohio,All,3 or 4,308870,64,18648,1167,FALSE,0.11674554879423034,OH,"Cincinnati, OH"
3915000,Cincinnati,Ohio,All,5 to 9,308870,64,13411,1031,FALSE,0.08395938196479102,OH,"Cincinnati, OH"
3915000,Cincinnati,Ohio,All,10 to 19,308870,64,16050,991,FALSE,0.1004808053489595,OH,"Cincinnati, OH"
3915000,Cincinnati,Ohio,All,20+,308870,64,27390,1538.3120619692222,FALSE,0.17147472015626175,OH,"Cincinnati, OH"
3915000,Cincinnati,Ohio,All,Alternatives,308870,64,373,153.68799562750502,TRUE,0.0023351613953371897,OH,"Cincinnati, OH"
3916000,Cleveland,Ohio,All,"1, detached",370365,54,94357,1926,FALSE,0.47006924724754645,OH,"Cleveland, OH"
3916000,Cleveland,Ohio,All,"1, attached",370365,54,12311,732,FALSE,0.061331141334130423,OH,"Cleveland, OH"
3916000,Cleveland,Ohio,All,2,370365,54,31697,1346,FALSE,0.15790863348776965,OH,"Cleveland, OH"
3916000,Cleveland,Ohio,All,3 or 4,370365,54,11483,749,FALSE,0.05720619737956459,OH,"Cleveland, OH"
3916000,Cleveland,Ohio,All,5 to 9,370365,54,8729,776,FALSE,0.043486275095899966,OH,"Cleveland, OH"
3916000,Cleveland,Ohio,All,10 to 19,370365,54,8096,692,FALSE,0.04033278533353261,OH,"Cleveland, OH"
3916000,Cleveland,Ohio,All,20+,370365,54,32841,1384.2897095622723,FALSE,0.16360783141533403,OH,"Cleveland, OH"
3916000,Cleveland,Ohio,All,Alternatives,370365,54,1216,295.14911485552517,TRUE,0.006057888706222289,OH,"Cleveland, OH"
3918000,Columbus,Ohio,All,"1, detached",902449,14,187513,2781,FALSE,0.4520313483100021,OH,"Columbus, OH"
3918000,Columbus,Ohio,All,"1, attached",902449,14,40913,1399,FALSE,0.09862760743738896,OH,"Columbus, OH"
